threadid,tweetid,event,support,evidentiality,certainty,responsetype-vs-source,responsetype-vs-previous
500280838710247424,500283003323842560,ferguson,,no-evidence,uncertain,appeal-for-more-information,
500280838710247424,500283123532570624,ferguson,,,,comment,
500280838710247424,500283424477687808,ferguson,,,,comment,
500280838710247424,500283973239865345,ferguson,,no-evidence,certain,agreed,
500280838710247424,500284023340818433,ferguson,,reasoning,uncertain,appeal-for-more-information,
500280838710247424,500284153674219521,ferguson,,,,comment,
500280838710247424,500284160100294657,ferguson,,,,comment,
500280838710247424,500284524971188224,ferguson,,,,comment,
500280838710247424,500284767196430337,ferguson,,no-evidence,uncertain,disagreed,
500280838710247424,500285250791288832,ferguson,,,,comment,
500280838710247424,500285361394708480,ferguson,,,,comment,
500280838710247424,500285916494061568,ferguson,,,,comment,
500280838710247424,500313005855617024,ferguson,,,,comment,
500280838710247424,500330934118658048,ferguson,,,,comment,
500281094239817728,500281536919642112,ferguson,,,,comment,
500281094239817728,500282232855334912,ferguson,,no-evidence,uncertain,disagreed,
500281094239817728,500306952241840128,ferguson,,no-evidence,somewhat-certain,appeal-for-more-information,
500281094239817728,501145902007222272,ferguson,,,,comment,
500281094239817728,501730232790183936,ferguson,,reasoning,certain,disagreed,
500281131057811456,500281311852916736,ferguson,,,,comment,
500281131057811456,500281337694416896,ferguson,,,,comment,
500281131057811456,500281427494043648,ferguson,,,,comment,
500281131057811456,500281475141357568,ferguson,,reasoning,uncertain,disagreed,
500281131057811456,500281613561761793,ferguson,,,,comment,
500281131057811456,500281983885672448,ferguson,,,,comment,
500281131057811456,500282369023430656,ferguson,,,,comment,
500281131057811456,500282611143413763,ferguson,,,,comment,
500281131057811456,500282657125572608,ferguson,,,,comment,
500281131057811456,500283216847446016,ferguson,,,,comment,
500281131057811456,500283406962663424,ferguson,,no-evidence,uncertain,appeal-for-more-information,
500281131057811456,500283469864239104,ferguson,,,,comment,
500281131057811456,500283678170562561,ferguson,,,,comment,
500281131057811456,500283799708499969,ferguson,,,,comment,
500281131057811456,500283804272328704,ferguson,,no-evidence,uncertain,disagreed,
500286058664579072,500286538878427136,ferguson,,,,comment,
500286058664579072,500286680381665282,ferguson,,no-evidence,uncertain,appeal-for-more-information,
500286058664579072,500287202124103680,ferguson,,,,comment,
500286058664579072,500287325621198848,ferguson,,no-evidence,certain,disagreed,
500286058664579072,500287363361546240,ferguson,,no-evidence,certain,disagreed,
500286058664579072,500287728064688130,ferguson,,,,comment,
500286058664579072,500288027705741313,ferguson,,,,comment,
500286058664579072,500288040963964928,ferguson,,no-evidence,certain,disagreed,
500286058664579072,500288271650684928,ferguson,,,,comment,
500286058664579072,500288302100918272,ferguson,,,,comment,
500286058664579072,500288489678577664,ferguson,,,,comment,
500286058664579072,500289033650446338,ferguson,,,,comment,
500286058664579072,500289557624287234,ferguson,,no-evidence,somewhat-certain,appeal-for-more-information,
500286058664579072,500289666290294784,ferguson,,,,comment,
500286058664579072,500289895706144768,ferguson,,,,comment,
500286058664579072,500290288221687808,ferguson,,reasoning,uncertain,appeal-for-more-information,
500286058664579072,500290943849725952,ferguson,,,,comment,
500286058664579072,500293069947015168,ferguson,,url-given,certain,disagreed,
500286058664579072,500297133841731585,ferguson,,,,comment,
500286058664579072,500301215461548032,ferguson,,,,comment,
500286058664579072,500303315843170305,ferguson,,,,comment,
524932935137628160,524933104742723584,ottawashooting,,,,comment,
524932935137628160,524933148380237825,ottawashooting,,no-evidence,certain,agreed,
524932935137628160,524933274444238848,ottawashooting,,no-evidence,uncertain,disagreed,
524932935137628160,524933385010290688,ottawashooting,,,,comment,
524932935137628160,524933431793553408,ottawashooting,,,,comment,
524932935137628160,524933486407602176,ottawashooting,,reasoning,somewhat-certain,disagreed,
524932935137628160,524934003892432896,ottawashooting,,no-evidence,certain,disagreed,
524932935137628160,524935670260047872,ottawashooting,,,,comment,
524932935137628160,524939106367721472,ottawashooting,,no-evidence,certain,agreed,
524947674164760577,524947899982290944,ottawashooting,,,,comment,
524947674164760577,524948114113703936,ottawashooting,,,,comment,
524947674164760577,524952276109373442,ottawashooting,,no-evidence,somewhat-certain,disagreed,
524947674164760577,524952396259409920,ottawashooting,,source-quoted,certain,disagreed,
524947674164760577,524952460897828865,ottawashooting,,source-quoted,uncertain,disagreed,
524947674164760577,524953683172524032,ottawashooting,,source-quoted,somewhat-certain,disagreed,
524947674164760577,524955418955902976,ottawashooting,,,,comment,
524947674164760577,524956642454941696,ottawashooting,,,,comment,
524947674164760577,524959514995724288,ottawashooting,,reasoning,uncertain,disagreed,
524947674164760577,524962626615664640,ottawashooting,,no-evidence,uncertain,disagreed,
524947674164760577,524962753036185600,ottawashooting,,no-evidence,uncertain,appeal-for-more-information,
521346721226711040,521349366037356544,ebola-essien,,no-evidence,somewhat-certain,appeal-for-more-information,
521346721226711040,521349434719076352,ebola-essien,,,,comment,
521346721226711040,521350130851921921,ebola-essien,,,,comment,
521346721226711040,521350466647891968,ebola-essien,,,,comment,
521346721226711040,521351041154289665,ebola-essien,,,,comment,
521346721226711040,521351752734769152,ebola-essien,,,,comment,
521346721226711040,521352186949672960,ebola-essien,,,,comment,
521346721226711040,521352500604309506,ebola-essien,,,,comment,
521346721226711040,521352678283444224,ebola-essien,,,,comment,
521346721226711040,521352738891132929,ebola-essien,,,,comment,
521346721226711040,521353020484096001,ebola-essien,,unverifiable-source-quoted,certain,agreed,
521346721226711040,521355922724388865,ebola-essien,,no-evidence,uncertain,disagreed,
521346721226711040,521356252740608001,ebola-essien,,,,comment,
521346721226711040,521356894343294976,ebola-essien,,,,comment,
521346721226711040,521364652522225665,ebola-essien,,,,comment,
521360486387175424,521360786409943041,ebola-essien,,no-evidence,uncertain,disagreed,
521360486387175424,521368262010224640,ebola-essien,,picture-attached,certain,agreed,
521360486387175424,521371350934761472,ebola-essien,,source-quoted,uncertain,disagreed,
521360486387175424,521373767130710016,ebola-essien,,no-evidence,certain,agreed,
521360486387175424,521376439099465728,ebola-essien,,,,comment,
521360486387175424,521378427681898498,ebola-essien,,no-evidence,certain,disagreed,
521360486387175424,521468392620834817,ebola-essien,,,,comment,
576755174531862529,576756436321071104,putinmissing,,,,comment,comment
576755174531862529,576757065089159169,putinmissing,,witnessed,certain,comment,agreed
552783667052167168,552786226546495488,charliehebdo,,witnessed,certain,disagreed,disagreed
552783667052167168,552789345628069888,charliehebdo,,no-evidence,certain,comment,agreed
552793679082311680,552796638436397056,charliehebdo,,,,comment,comment
552793679082311680,552796679322492928,charliehebdo,,,,comment,comment
552793679082311680,552796934134845440,charliehebdo,,,,comment,comment
552793679082311680,552800063756709888,charliehebdo,,witnessed,certain,comment,disagreed
552793679082311680,552802770873761793,charliehebdo,,,,comment,comment
553548567420628992,553550408346779648,charliehebdo,,,,comment,comment
553548567420628992,553551840428949504,charliehebdo,,no-evidence,certain,comment,agreed
553548567420628992,553552036915335169,charliehebdo,,,,comment,comment
553548567420628992,553553247953514496,charliehebdo,,witnessed,uncertain,appeal-for-more-information,appeal-for-more-information
553548567420628992,553553754424115200,charliehebdo,,,,comment,comment
553548567420628992,553554620229115905,charliehebdo,,,,comment,comment
553548567420628992,553555066754695168,charliehebdo,,no-evidence,certain,appeal-for-more-information,agreed
553548567420628992,553555725084270593,charliehebdo,,witnessed,certain,comment,agreed
553548567420628992,553552100417110017,charliehebdo,,witnessed,certain,comment,agreed
553548567420628992,553560292635189248,charliehebdo,,,,comment,comment
553548567420628992,553561410920521729,charliehebdo,,witnessed,certain,appeal-for-more-information,appeal-for-more-information
553548567420628992,553562623200210944,charliehebdo,,witnessed,somewhat-certain,appeal-for-more-information,comment
553548567420628992,553565149790224387,charliehebdo,,witnessed,certain,comment,agreed
552832817089236992,552837806574170113,charliehebdo,,,,comment,comment
552832817089236992,552842578539073537,charliehebdo,,,,comment,comment
552833028201144320,552835278625177600,charliehebdo,,witnessed,certain,comment,disagreed
553184482241814530,553197339813220352,charliehebdo,,witnessed,certain,comment,disagreed
553184482241814530,553199295588212736,charliehebdo,,no-evidence,certain,comment,disagreed
553184482241814530,553199414659907584,charliehebdo,,,,comment,comment
553184482241814530,553197749240221699,charliehebdo,,witnessed,uncertain,appeal-for-more-information,comment
553184482241814530,553198944998543360,charliehebdo,,,,comment,comment
553184482241814530,553498348674875393,charliehebdo,,,,comment,comment
553184482241814530,553549483984711681,charliehebdo,,,,comment,comment
553184482241814530,553549691129192448,charliehebdo,,witnessed,somewhat-certain,comment,agreed
553184482241814530,553200322231808001,charliehebdo,,no-evidence,certain,comment,agreed
552834961762709505,552841806245679104,charliehebdo,,,,comment,comment
552834961762709505,552844369649098754,charliehebdo,,witnessed,certain,comment,appeal-for-more-information
552834961762709505,552844745647460352,charliehebdo,,witnessed,certain,comment,agreed
552834961762709505,552845561896771585,charliehebdo,,witnessed,certain,comment,agreed
552834961762709505,552860931026604032,charliehebdo,,,,comment,comment
553197863971610624,553199418032521216,charliehebdo,,witnessed,certain,agreed,agreed
553197863971610624,553201111159824384,charliehebdo,,witnessed,certain,agreed,agreed
553197863971610624,553201660953366528,charliehebdo,,witnessed,certain,agreed,agreed
553197863971610624,553891758271369216,charliehebdo,,witnessed,certain,agreed,agreed
553197863971610624,553210433570881536,charliehebdo,,,,comment,comment
553197863971610624,553213293964562434,charliehebdo,,witnessed,certain,comment,disagreed
553197863971610624,553213552337891328,charliehebdo,,witnessed,certain,comment,agreed
553197863971610624,553217526646439936,charliehebdo,,,,comment,comment
552792802309181440,552795124288073729,charliehebdo,,witnessed,uncertain,appeal-for-more-information,appeal-for-more-information
552792802309181440,552834504520630274,charliehebdo,,,,comment,comment
552848620375261184,552852606234947584,charliehebdo,,,,comment,comment
553518472798683136,553524538903109632,charliehebdo,,,,comment,comment
553503184174710784,553504624830066688,charliehebdo,,,,comment,comment
552805488631758849,552807055275220996,charliehebdo,,witnessed,certain,comment,agreed
552805488631758849,552807834078171136,charliehebdo,,witnessed,certain,comment,disagreed
552805488631758849,552809757225287681,charliehebdo,,witnessed,certain,comment,agreed
552805488631758849,552810175049244672,charliehebdo,,,,comment,comment
552805488631758849,552810426422267904,charliehebdo,,witnessed,certain,comment,disagreed
552805488631758849,552809852834418688,charliehebdo,,witnessed,certain,comment,agreed
552805488631758849,552808282440859648,charliehebdo,,witnessed,certain,comment,agreed
552805488631758849,552845552770351105,charliehebdo,,,,comment,comment
552805488631758849,552851362808360960,charliehebdo,,,,comment,comment
552805488631758849,552807385496973312,charliehebdo,,,,comment,comment
552805488631758849,552810267772334080,charliehebdo,,,,comment,comment
552805488631758849,552812435321536512,charliehebdo,,witnessed,certain,comment,disagreed
552805488631758849,552813227793321984,charliehebdo,,witnessed,certain,comment,agreed
552805488631758849,552813949427544064,charliehebdo,,,,comment,comment
552805488631758849,552814354588909569,charliehebdo,,,,comment,comment
552805488631758849,552814843288223744,charliehebdo,,witnessed,certain,comment,disagreed
552805488631758849,552815787484778497,charliehebdo,,witnessed,certain,comment,agreed
552805488631758849,552816366101614592,charliehebdo,,witnessed,certain,comment,disagreed
552805488631758849,552816676249403393,charliehebdo,,witnessed,certain,comment,agreed
552805488631758849,552816957439741952,charliehebdo,,no-evidence,certain,comment,agreed
552805488631758849,552817506964873216,charliehebdo,,witnessed,somewhat-certain,comment,agreed
